央视,#genre#
咪咕视频28,http://39.134.65.106/PLTV/88888888/224/3221225650/1.m3u8
咪咕视频29,http://39.134.65.106/PLTV/88888888/224/3221225662/1.m3u8
咪咕视频30,http://39.134.65.106/PLTV/88888888/224/3221225639/1.m3u8
咪咕视频31,http://39.134.65.106/PLTV/88888888/224/3221225643/1.m3u8
咪咕视频32,http://39.134.65.106/PLTV/88888888/224/3221225653/1.m3u8
咪咕视频33,http://39.134.65.106/PLTV/88888888/224/3221225660/1.m3u8

数字,#genre#
求索纪录,http://39.134.65.106/PLTV/88888888/224/3221225713/1.m3u8
求索动物,http://39.134.65.106/PLTV/88888888/224/3221225730/1.m3u8
求索科学,http://39.134.65.106/PLTV/88888888/224/3221225728/1.m3u8
求索生活,http://39.134.65.106/PLTV/88888888/224/3221225715/1.m3u8
睛彩竞技,http://39.134.65.106/PLTV/88888888/224/3221225897/1.m3u8
睛彩青少,http://39.134.65.106/PLTV/88888888/224/3221226053/1.m3u8
睛彩篮球,http://39.134.65.106/PLTV/88888888/224/3221225895/1.m3u8
睛彩篮球,http://39.134.65.106/PLTV/88888888/224/3221226027/1.m3u8
睛彩广场舞,http://39.134.65.106/PLTV/88888888/224/3221226043/1.m3u8
睛彩广场舞,http://39.134.65.106/PLTV/88888888/224/3221226046/1.m3u8
黑莓电影,http://39.134.65.106/PLTV/88888888/224/3221225681/1.m3u8
哒啵赛事,http://39.134.65.106/PLTV/88888888/224/3221225559/1.m3u8
超级电视剧,http://39.134.65.106/PLTV/88888888/224/3221225637/1.m3u8
超级电影,http://39.134.65.106/PLTV/88888888/224/3221225644/1.m3u8
动作电影,http://39.134.65.106/PLTV/88888888/224/3221225555/1.m3u8
家庭剧场,http://39.134.65.106/PLTV/88888888/224/3221225538/1.m3u8
惊悚悬疑,http://39.134.65.106/PLTV/88888888/224/3221225553/1.m3u8
精品大剧,http://39.134.65.106/PLTV/88888888/224/3221225536/1.m3u8
明星大片,http://39.134.65.106/PLTV/88888888/224/3221225550/1.m3u8
海外剧场,http://39.134.65.106/PLTV/88888888/224/3221225521/1.m3u8
军旅剧场,http://39.134.65.106/PLTV/88888888/224/3221225560/1.m3u8
古装剧场,http://39.134.65.106/PLTV/88888888/224/3221225524/1.m3u8
欢乐剧场,http://39.134.65.106/PLTV/88888888/224/3221225682/1.m3u8
东北热剧,http://39.134.65.106/PLTV/88888888/224/3221225679/1.m3u8
爱情喜剧,http://39.134.65.106/PLTV/88888888/224/3221225533/1.m3u8
精品纪录,http://39.134.65.106/PLTV/88888888/224/3221225545/1.m3u8
超级体育,http://39.134.65.106/PLTV/88888888/224/3221225635/1.m3u8
精品体育,http://39.134.65.106/PLTV/88888888/224/3221225526/1.m3u8
武搏世界,http://39.134.65.106/PLTV/88888888/224/3221225547/1.m3u8
中国功夫,http://39.134.65.106/PLTV/88888888/224/3221225604/1.m3u8
超级综艺,http://39.134.65.106/PLTV/88888888/224/3221225642/1.m3u8
金牌综艺,http://39.134.65.106/PLTV/88888888/224/3221225525/1.m3u8
炫舞未来,http://39.134.65.106/PLTV/88888888/224/3221225646/1.m3u8
农业致富,http://39.134.65.106/PLTV/88888888/224/3221225552/1.m3u8
军事评论,http://39.134.65.106/PLTV/88888888/224/3221225535/1.m3u8
精品萌宠,http://39.134.65.106/PLTV/88888888/224/3221226051/1.m3u8
潮妈辣婆,http://39.134.65.106/PLTV/88888888/224/3221225542/1.m3u8
怡伴健康,http://39.134.65.106/PLTV/88888888/224/3221225571/1.m3u8

CGTN,#genre#
CGTN,http://39.134.65.106/PLTV/88888888/224/3221225510/1.m3u8
CGTN纪录,http://39.134.65.106/PLTV/88888888/224/3221225509/1.m3u8
CGTN俄语,http://39.134.65.106/PLTV/88888888/224/3221226096/1.m3u8
CGTN法语,http://39.134.65.106/PLTV/88888888/224/3221226083/1.m3u8
CGTN阿拉伯语,http://39.134.65.106/PLTV/88888888/224/3221226081/1.m3u8
CGTN西班牙语,http://39.134.65.106/PLTV/88888888/224/3221226094/1.m3u8

购物,#genre#
央广购物,http://39.134.65.106/PLTV/88888888/224/3221225898/1.m3u8
风尚购物,http://39.134.65.106/PLTV/88888888/224/3221225597/1.m3u8
优购物,http://39.134.65.106/PLTV/88888888/224/3221225894/1.m3u8
优购物,http://39.134.65.106/PLTV/88888888/224/3221225875/1.m3u8
快乐购,http://39.134.65.106/PLTV/88888888/224/3221225896/1.m3u8
家有购物,http://39.134.65.106/PLTV/88888888/224/3221225554/1.m3u8
央广购物,http://39.134.65.106/PLTV/88888888/224/3221225892/1.m3u8
央广购物,http://39.134.65.106/PLTV/88888888/224/3221225593/1.m3u8
优购物,http://39.134.65.106/PLTV/88888888/224/3221225695/1.m3u8
